customer_id,customer_name,email,city,signup_date
913,Customer_913,customer913@gmail.com,Mumbai,2025-02-25
914,Customer_914,customer914@gmail.com,Bangalore,2024-11-13
915,Customer_915,customer915@gmail.com,Kolkata,2024-09-27
916,Customer_916,customer916@gmail.com,Mumbai,2024-08-06
917,Customer_917,customer917@gmail.com,Pune,2024-07-13
918,Customer_918,customer918@gmail.com,Mumbai,2024-04-19
919,Customer_919,customer919@gmail.com,Pune,2024-09-07
920,Customer_920,customer920@gmail.com,Chennai,2024-02-11
921,Customer_921,customer921@gmail.com,Mumbai,2025-02-20
922,Customer_922,customer922@gmail.com,Hyderabad,2025-03-05
923,Customer_923,customer923@gmail.com,Kolkata,2024-06-21
924,Customer_924,customer924@gmail.com,Bangalore,2025-05-01
925,Customer_925,customer925@gmail.com,Pune,2024-12-22
926,Customer_926,customer926@gmail.com,Delhi,2024-06-18
927,Customer_927,customer927@gmail.com,Kolkata,2024-07-24
928,Customer_928,customer928@gmail.com,Mumbai,2025-04-24
929,Customer_929,customer929@gmail.com,Hyderabad,2024-11-20
930,Customer_930,customer930@gmail.com,Chennai,2024-05-01
931,Customer_931,customer931@gmail.com,Mumbai,2025-04-11
932,Customer_932,customer932@gmail.com,Hyderabad,2024-11-26
933,Customer_933,customer933@gmail.com,Delhi,2024-04-30
934,Customer_934,customer934@gmail.com,Bangalore,2024-04-16
935,Customer_935,customer935@gmail.com,Hyderabad,2025-02-13
936,Customer_936,customer936@gmail.com,Mumbai,2024-05-21
937,Customer_937,customer937@gmail.com,Kolkata,2024-09-25
938,Customer_938,customer938@gmail.com,Mumbai,2024-01-21
939,Customer_939,customer939@gmail.com,Mumbai,2024-12-10
940,Customer_940,customer940@gmail.com,Pune,2024-11-25
941,Customer_941,customer941@gmail.com,Chennai,2025-02-03
942,Customer_942,customer942@gmail.com,Hyderabad,2025-03-13
943,Customer_943,customer943@gmail.com,Bangalore,2024-12-16
944,Customer_944,customer944@gmail.com,Delhi,2025-04-07
945,Customer_945,customer945@gmail.com,Kolkata,2024-09-02
946,Customer_946,customer946@gmail.com,Hyderabad,2024-05-23
947,Customer_947,customer947@gmail.com,Bangalore,2025-04-11
948,Customer_948,customer948@gmail.com,Chennai,2025-04-26
949,Customer_949,customer949@gmail.com,Delhi,2025-04-09
950,Customer_950,customer950@gmail.com,Mumbai,2025-02-08
951,Customer_951,customer951@gmail.com,Mumbai,2024-01-21
952,Customer_952,customer952@gmail.com,Pune,2024-06-06
953,Customer_953,customer953@gmail.com,Kolkata,2024-04-11
954,Customer_954,customer954@gmail.com,Chennai,2024-12-27
955,Customer_955,customer955@gmail.com,Delhi,2024-10-15
956,Customer_956,customer956@gmail.com,Mumbai,2025-04-27
957,Customer_957,customer957@gmail.com,Hyderabad,2025-01-27
958,Customer_958,customer958@gmail.com,Mumbai,2024-10-26
959,Customer_959,customer959@gmail.com,Bangalore,2024-10-22
960,Customer_960,customer960@gmail.com,Bangalore,2024-03-11
961,Customer_961,customer961@gmail.com,Kolkata,2024-01-03
962,Customer_962,customer962@gmail.com,Chennai,2024-04-23
963,Customer_963,customer963@gmail.com,Hyderabad,2024-05-17
964,Customer_964,customer964@gmail.com,Chennai,2024-08-20
965,Customer_965,customer965@gmail.com,Bangalore,2024-05-09
966,Customer_966,customer966@gmail.com,Bangalore,2024-11-04
967,Customer_967,customer967@gmail.com,Kolkata,2025-04-28
968,Customer_968,customer968@gmail.com,Pune,2025-04-04
969,Customer_969,customer969@gmail.com,Hyderabad,2024-03-06
970,Customer_970,customer970@gmail.com,Bangalore,2024-08-16
971,Customer_971,customer971@gmail.com,Mumbai,2024-12-28
972,Customer_972,customer972@gmail.com,Chennai,2024-07-15
973,Customer_973,customer973@gmail.com,Kolkata,2024-01-09
974,Customer_974,customer974@gmail.com,Kolkata,2024-12-06
975,Customer_975,customer975@gmail.com,Delhi,2025-02-12
976,Customer_976,customer976@gmail.com,Bangalore,2025-05-06
977,Customer_977,customer977@gmail.com,Chennai,2024-02-04
978,Customer_978,customer978@gmail.com,Mumbai,2024-04-21
979,Customer_979,customer979@gmail.com,Delhi,2024-05-09
980,Customer_980,customer980@gmail.com,Hyderabad,2024-12-01
981,Customer_981,customer981@gmail.com,Bangalore,2024-11-21
982,Customer_982,customer982@gmail.com,Hyderabad,2024-09-08
983,Customer_983,customer983@gmail.com,Delhi,2024-02-14
984,Customer_984,customer984@gmail.com,Mumbai,2025-03-13
985,Customer_985,customer985@gmail.com,Delhi,2024-11-12
986,Customer_986,customer986@gmail.com,Hyderabad,2024-06-15
987,Customer_987,customer987@gmail.com,Hyderabad,2024-01-30
988,Customer_988,customer988@gmail.com,Hyderabad,2024-09-26
989,Customer_989,customer989@gmail.com,Pune,2024-02-01
990,Customer_990,customer990@gmail.com,Chennai,2024-06-20
991,Customer_991,customer991@gmail.com,Kolkata,2025-01-07
992,Customer_992,customer992@gmail.com,Hyderabad,2025-01-12
993,Customer_993,customer993@gmail.com,Hyderabad,2024-10-05
994,Customer_994,customer994@gmail.com,Pune,2025-01-10
995,Customer_995,customer995@gmail.com,Hyderabad,2024-11-06
996,Customer_996,customer996@gmail.com,Chennai,2024-09-15
997,Customer_997,customer997@gmail.com,Mumbai,2024-09-18
998,Customer_998,customer998@gmail.com,Hyderabad,2024-06-02
999,Customer_999,customer999@gmail.com,Bangalore,2024-10-22
1000,Customer_1000,customer1000@gmail.com,Pune,2024-12-29
